COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share
Colombia,JUN2021,June 2021,2021,6,June,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,JUN2021,June 2021,2021,6,June,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,JUN2021,June 2021,2021,6,June,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,JUN2021,June 2021,2021,6,June,Total combustible fuels,1695.26515,7,22487.155456,16158.044465,0.253362341776172
Colombia,JUN2021,June 2021,2021,6,June,Coal,225.956006,8,4712.713377,5783.620742,0.0337697868787963
Colombia,JUN2021,June 2021,2021,6,June,Oil,211.81741,9,2540.518687,1278.98617,0.0316567322973421
Colombia,JUN2021,June 2021,2021,6,June,Natural gas,1083.974803,10,13151.688383,8054.386399,0.162003209064048
Colombia,JUN2021,June 2021,2021,6,June,Combustible renewables,173.51694,11,2082.235059,1041.051156,0.0259326148810618
Colombia,JUN2021,June 2021,2021,6,June,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,JUN2021,June 2021,2021,6,June,Not specified,0.0,13,0.0,0.0,0.0
Colombia,JUN2021,June 2021,2021,6,June,Net electricity production,6691.069944,14,81054.105987,37316.812292,1.0
Colombia,JUN2021,June 2021,2021,6,June,Total imports,1.173716,15,457.492574,943.297493,0.0001754152937905
Colombia,JUN2021,June 2021,2021,6,June,Total exports,0.0,16,0.0,0.0,0.0
Colombia,JUN2021,June 2021,2021,6,June,Electricity supplied,6692.24366,17,81511.598561,38260.109785,1.0001754152937905
Colombia,JUN2021,June 2021,2021,6,June,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,JUN2021,June 2021,2021,6,June,Distribution losses,474.015386,19,5764.567225,2714.355099,0.0708429877384644
Colombia,JUN2021,June 2021,2021,6,June,Final consumption,6218.228274,20,75747.031337,35545.754687,0.9293324275553262
Colombia,JUN2021,June 2021,2021,6,June,Electricity trade,-1.173716,21,-457.492574,-943.297493,-0.0001754152937905
Colombia,JUN2021,June 2021,2021,6,June,Renewables,5169.321734,22,60649.185588,22199.818983,0.7725702731048899
Colombia,JUN2021,June 2021,2021,6,June,Non-renewables,1521.748219,23,20404.920447,15116.993311,0.2274297282401865
Colombia,JUN2021,June 2021,2021,6,June,Others,211.81741,24,2540.518687,1278.98617,0.0316567322973421
Colombia,JUN2021,June 2021,2021,6,June,Other renewables aggregated,173.51694,25,2082.235059,1041.051156,0.0259326148810618
Colombia,JUN2021,June 2021,2021,6,June,Low carbon,5169.321734,26,60649.185588,22199.818983,0.7725702731048899
Colombia,JUN2021,June 2021,2021,6,June,Fossil fuels,1521.748219,27,20404.920447,15116.993311,0.2274297282401865
Colombia,JUL2021,July 2021,2021,7,July,Hydro,5200.996588,1,58185.242884,25611.132872,0.7406300689635926
Colombia,JUL2021,July 2021,2021,7,July,Wind,5.932355,2,58.006294,0.516071,0.0008447766535559
Colombia,JUL2021,July 2021,2021,7,July,Solar,25.881748,3,323.701351,106.767665,0.0036856014961374
Colombia,JUL2021,July 2021,2021,7,July,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,JUL2021,July 2021,2021,7,July,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,JUL2021,July 2021,2021,7,July,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,JUL2021,July 2021,2021,7,July,Total combustible fuels,1789.583897,7,22487.155456,18001.409033,0.2548395528867139
Colombia,JUL2021,July 2021,2021,7,July,Coal,279.447485,8,4712.713377,6257.18068,0.0397937600199118
Colombia,JUL2021,July 2021,2021,7,July,Oil,210.978682,9,2540.518687,1487.27722,0.0300436951179764
Colombia,JUL2021,July 2021,2021,7,July,Natural gas,1125.6298,10,13151.688383,9042.380841,0.1602914484360502
Colombia,JUL2021,July 2021,2021,7,July,Combustible renewables,173.527935,11,2082.235059,1214.570295,0.0247106500247832
Colombia,JUL2021,July 2021,2021,7,July,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,JUL2021,July 2021,2021,7,July,Not specified,0.0,13,0.0,0.0,0.0
Colombia,JUL2021,July 2021,2021,7,July,Net electricity production,7022.394588,14,81054.105987,43719.825641,1.0
Colombia,JUL2021,July 2021,2021,7,July,Total imports,0.789217,15,457.492574,1154.210156,0.0001123857382421
Colombia,JUL2021,July 2021,2021,7,July,Total exports,0.0,16,0.0,0.0,0.0
Colombia,JUL2021,July 2021,2021,7,July,Electricity supplied,7023.183805,17,81511.598561,44874.035797,1.000112385738242
Colombia,JUL2021,July 2021,2021,7,July,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,JUL2021,July 2021,2021,7,July,Distribution losses,501.705332,19,5764.567225,3180.430297,0.0714436259189028
Colombia,JUL2021,July 2021,2021,7,July,Final consumption,6521.478473,20,75747.031337,41693.605501,0.9286687598193392
Colombia,JUL2021,July 2021,2021,7,July,Electricity trade,-0.789217,21,-457.492574,-1154.210156,-0.0001123857382421
Colombia,JUL2021,July 2021,2021,7,July,Renewables,5406.338626,22,60649.185588,26932.986903,0.7698710971380692
Colombia,JUL2021,July 2021,2021,7,July,Non-renewables,1616.055967,23,20404.920447,16786.838741,0.2301289035739385
Colombia,JUL2021,July 2021,2021,7,July,Others,210.978682,24,2540.518687,1487.27722,0.0300436951179764
Colombia,JUL2021,July 2021,2021,7,July,Other renewables aggregated,173.527935,25,2082.235059,1214.570295,0.0247106500247832
Colombia,JUL2021,July 2021,2021,7,July,Low carbon,5406.338626,26,60649.185588,26932.986903,0.7698710971380692
Colombia,JUL2021,July 2021,2021,7,July,Fossil fuels,1616.055967,27,20404.920447,16786.838741,0.2301289035739385
Colombia,AUG2021,August 2021,2021,8,August,Hydro,5219.620165,1,58185.242884,30181.959015,0.74405616395337
Colombia,AUG2021,August 2021,2021,8,August,Wind,4.302403,2,58.006294,2.45714,0.0006133069784324
Colombia,AUG2021,August 2021,2021,8,August,Solar,26.326982,3,323.701351,121.328032,0.0037529078009816
Colombia,AUG2021,August 2021,2021,8,August,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,AUG2021,August 2021,2021,8,August,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,AUG2021,August 2021,2021,8,August,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,AUG2021,August 2021,2021,8,August,Total combustible fuels,1764.839388,7,22487.155456,19937.766035,0.2515776212672159
Colombia,AUG2021,August 2021,2021,8,August,Coal,260.067728,8,4712.713377,6727.986253,0.03707262021886
Colombia,AUG2021,August 2021,2021,8,August,Oil,208.472692,9,2540.518687,1695.570937,0.0297177546631982
Colombia,AUG2021,August 2021,2021,8,August,Natural gas,1122.757468,10,13151.688383,10126.11904,0.1600489285200848
Colombia,AUG2021,August 2021,2021,8,August,Combustible renewables,173.541504,11,2082.235059,1388.089809,0.0247383184352722
Colombia,AUG2021,August 2021,2021,8,August,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,AUG2021,August 2021,2021,8,August,Not specified,0.0,13,0.0,0.0,0.0
Colombia,AUG2021,August 2021,2021,8,August,Net electricity production,7015.088938,14,81054.105987,50243.510222,1.0
Colombia,AUG2021,August 2021,2021,8,August,Total imports,0.608666,15,457.492574,1290.086628,8.676525777213177e-05
Colombia,AUG2021,August 2021,2021,8,August,Total exports,0.0,16,0.0,0.0,0.0
Colombia,AUG2021,August 2021,2021,8,August,Electricity supplied,7015.697604,17,81511.598561,51533.59685,1.000086765257772
Colombia,AUG2021,August 2021,2021,8,August,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,AUG2021,August 2021,2021,8,August,Distribution losses,499.889915,19,5764.567225,3651.626744,0.0712592412467002
Colombia,AUG2021,August 2021,2021,8,August,Final consumption,6515.807689,20,75747.031337,47881.970108,0.928827524011072
Colombia,AUG2021,August 2021,2021,8,August,Electricity trade,-0.608666,21,-457.492574,-1290.086628,-8.676525777213177e-05
Colombia,AUG2021,August 2021,2021,8,August,Renewables,5423.791054,22,60649.185588,31693.833996,0.7731606971680564
Colombia,AUG2021,August 2021,2021,8,August,Non-renewables,1591.297888,23,20404.920447,18549.67623,0.2268393034021431
Colombia,AUG2021,August 2021,2021,8,August,Others,208.472692,24,2540.518687,1695.570937,0.0297177546631982
Colombia,AUG2021,August 2021,2021,8,August,Other renewables aggregated,173.541504,25,2082.235059,1388.089809,0.0247383184352722
Colombia,AUG2021,August 2021,2021,8,August,Low carbon,5423.791054,26,60649.185588,31693.833996,0.7731606971680564
Colombia,AUG2021,August 2021,2021,8,August,Fossil fuels,1591.297888,27,20404.920447,18549.67623,0.2268393034021431
Colombia,SEP2021,September 2021,2021,9,September,Hydro,5363.222723,1,58185.242884,34532.015209,0.7511321955481307
Colombia,SEP2021,September 2021,2021,9,September,Wind,3.737552,2,58.006294,3.851752,0.0005234531148027
Colombia,SEP2021,September 2021,2021,9,September,Solar,28.635558,3,323.701351,138.102213,0.0040104785242359
Colombia,SEP2021,September 2021,2021,9,September,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,SEP2021,September 2021,2021,9,September,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,SEP2021,September 2021,2021,9,September,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,SEP2021,September 2021,2021,9,September,Total combustible fuels,1744.589017,7,22487.155456,22091.431084,0.2443338728128306
Colombia,SEP2021,September 2021,2021,9,September,Coal,261.028163,8,4712.713377,7291.782005,0.0365576197932746
Colombia,SEP2021,September 2021,2021,9,September,Oil,214.563725,9,2540.518687,1909.361454,0.0300501638973674
Colombia,SEP2021,September 2021,2021,9,September,Natural gas,1095.463342,10,13151.688383,11328.688243,0.1534222663717172
Colombia,SEP2021,September 2021,2021,9,September,Combustible renewables,173.53379,11,2082.235059,1561.599386,0.0243038231706284
Colombia,SEP2021,September 2021,2021,9,September,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,SEP2021,September 2021,2021,9,September,Not specified,0.0,13,0.0,0.0,0.0
Colombia,SEP2021,September 2021,2021,9,September,Net electricity production,7140.18485,14,81054.105987,56765.400258,1.0
Colombia,SEP2021,September 2021,2021,9,September,Total imports,0.095611,15,457.492574,1300.416653,1.3390549685839015e-05
Colombia,SEP2021,September 2021,2021,9,September,Total exports,0.0,16,0.0,0.0,0.0
Colombia,SEP2021,September 2021,2021,9,September,Electricity supplied,7140.280461,17,81511.598561,58065.816911,1.000013390549686
Colombia,SEP2021,September 2021,2021,9,September,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,SEP2021,September 2021,2021,9,September,Distribution losses,496.956884,19,5764.567225,4114.05808,0.0696000025825662
Colombia,SEP2021,September 2021,2021,9,September,Final consumption,6643.323577,20,75747.031337,53951.758833,0.9304133879671196
Colombia,SEP2021,September 2021,2021,9,September,Electricity trade,-0.095611,21,-457.492574,-1300.416653,-1.3390549685839015e-05
Colombia,SEP2021,September 2021,2021,9,September,Renewables,5569.129623,22,60649.185588,36235.56856,0.7799699503577978
Colombia,SEP2021,September 2021,2021,9,September,Non-renewables,1571.05523,23,20404.920447,20529.831702,0.2200300500623593
Colombia,SEP2021,September 2021,2021,9,September,Others,214.563725,24,2540.518687,1909.361454,0.0300501638973674
Colombia,SEP2021,September 2021,2021,9,September,Other renewables aggregated,173.53379,25,2082.235059,1561.599386,0.0243038231706284
Colombia,SEP2021,September 2021,2021,9,September,Low carbon,5569.129623,26,60649.185588,36235.56856,0.7799699503577978
Colombia,SEP2021,September 2021,2021,9,September,Fossil fuels,1571.05523,27,20404.920447,20529.831702,0.2200300500623593
Colombia,OCT2021,October 2021,2021,10,October,Hydro,5443.080281,1,58185.242884,39063.515961,0.7485568877030245
Colombia,OCT2021,October 2021,2021,10,October,Wind,2.560055,2,58.006294,5.240921,0.0003520702808367
Colombia,OCT2021,October 2021,2021,10,October,Solar,31.833048,3,323.701351,155.279418,0.0043778239722385
Colombia,OCT2021,October 2021,2021,10,October,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,OCT2021,October 2021,2021,10,October,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,OCT2021,October 2021,2021,10,October,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,OCT2021,October 2021,2021,10,October,Total combustible fuels,1793.958313,7,22487.155456,24320.723843,0.2467132179063755
Colombia,OCT2021,October 2021,2021,10,October,Coal,265.47767,8,4712.713377,7999.798059,0.0365096835156987
Colombia,OCT2021,October 2021,2021,10,October,Oil,217.395008,9,2540.518687,2120.757444,0.0298971395220275
Colombia,OCT2021,October 2021,2021,10,October,Natural gas,1137.557824,10,13151.688383,12465.054163,0.1564420696288578
Colombia,OCT2021,October 2021,2021,10,October,Combustible renewables,173.527821,11,2082.235059,1735.114181,0.0238643266150362
Colombia,OCT2021,October 2021,2021,10,October,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,OCT2021,October 2021,2021,10,October,Not specified,0.0,13,0.0,0.0,0.0
Colombia,OCT2021,October 2021,2021,10,October,Net electricity production,7271.431698,14,81054.105987,63544.760143,1.0
Colombia,OCT2021,October 2021,2021,10,October,Total imports,4.320825,15,457.492574,1301.410753,0.0005942192926309
Colombia,OCT2021,October 2021,2021,10,October,Total exports,0.0,16,0.0,0.0,0.0
Colombia,OCT2021,October 2021,2021,10,October,Electricity supplied,7275.752523,17,81511.598561,64846.170896,1.000594219292631
Colombia,OCT2021,October 2021,2021,10,October,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,OCT2021,October 2021,2021,10,October,Distribution losses,511.267518,19,5764.567225,4596.450561,0.0703118091779124
Colombia,OCT2021,October 2021,2021,10,October,Final consumption,6764.485005,20,75747.031337,60249.720338,0.9302824101147183
Colombia,OCT2021,October 2021,2021,10,October,Electricity trade,-4.320825,21,-457.492574,-1301.410753,-0.0005942192926309
Colombia,OCT2021,October 2021,2021,10,October,Renewables,5651.001205,22,60649.185588,40959.150481,0.7771511085711362
Colombia,OCT2021,October 2021,2021,10,October,Non-renewables,1620.430502,23,20404.920447,22585.609666,0.2228488926665841
Colombia,OCT2021,October 2021,2021,10,October,Others,217.395008,24,2540.518687,2120.757444,0.0298971395220275
Colombia,OCT2021,October 2021,2021,10,October,Other renewables aggregated,173.527821,25,2082.235059,1735.114181,0.0238643266150362
Colombia,OCT2021,October 2021,2021,10,October,Low carbon,5651.001205,26,60649.185588,40959.150481,0.7771511085711362
Colombia,OCT2021,October 2021,2021,10,October,Fossil fuels,1620.430502,27,20404.920447,22585.609666,0.2228488926665841
Colombia,NOV2021,November 2021,2021,11,November,Hydro,5197.246268,1,58185.242884,43768.686658,0.746178898746308
Colombia,NOV2021,November 2021,2021,11,November,Wind,3.073552,2,58.006294,6.512578,0.0004412759235059
Colombia,NOV2021,November 2021,2021,11,November,Solar,34.450938,3,323.701351,171.202964,0.0049461891263254
Colombia,NOV2021,November 2021,2021,11,November,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,NOV2021,November 2021,2021,11,November,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,NOV2021,November 2021,2021,11,November,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,NOV2021,November 2021,2021,11,November,Total combustible fuels,1730.376979,7,22487.155456,26355.379022,0.2484336362038604
Colombia,NOV2021,November 2021,2021,11,November,Coal,233.150626,8,4712.713377,8527.650642,0.0334738952860204
Colombia,NOV2021,November 2021,2021,11,November,Oil,208.485049,9,2540.518687,2333.479624,0.0299326097409956
Colombia,NOV2021,November 2021,2021,11,November,Natural gas,1115.240075,10,13151.688383,13585.666549,0.1601172174820733
Colombia,NOV2021,November 2021,2021,11,November,Combustible renewables,173.501229,11,2082.235059,1908.582211,0.024909913694771
Colombia,NOV2021,November 2021,2021,11,November,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,NOV2021,November 2021,2021,11,November,Not specified,0.0,13,0.0,0.0,0.0
Colombia,NOV2021,November 2021,2021,11,November,Net electricity production,6965.147737,14,81054.105987,70301.781221,1.0
Colombia,NOV2021,November 2021,2021,11,November,Total imports,1.472993,15,457.492574,1301.589,0.000211480510625
Colombia,NOV2021,November 2021,2021,11,November,Total exports,0.0,16,0.0,0.0,0.0
Colombia,NOV2021,November 2021,2021,11,November,Electricity supplied,6966.62073,17,81511.598561,71603.370221,1.000211480510625
Colombia,NOV2021,November 2021,2021,11,November,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,NOV2021,November 2021,2021,11,November,Distribution losses,495.329896,19,5764.567225,5074.316445,0.0711154902528092
Colombia,NOV2021,November 2021,2021,11,November,Final consumption,6471.290833,20,75747.031337,66529.05378,0.9290959901142438
Colombia,NOV2021,November 2021,2021,11,November,Electricity trade,-1.472993,21,-457.492574,-1301.589,-0.000211480510625
Colombia,NOV2021,November 2021,2021,11,November,Renewables,5408.271987,22,60649.185588,45854.984411,0.7764762774909106
Colombia,NOV2021,November 2021,2021,11,November,Non-renewables,1556.87575,23,20404.920447,24446.796815,0.2235237225090894
Colombia,NOV2021,November 2021,2021,11,November,Others,208.485049,24,2540.518687,2333.479624,0.0299326097409956
Colombia,NOV2021,November 2021,2021,11,November,Other renewables aggregated,173.501229,25,2082.235059,1908.582211,0.024909913694771
Colombia,NOV2021,November 2021,2021,11,November,Low carbon,5408.271987,26,60649.185588,45854.984411,0.7764762774909106
Colombia,NOV2021,November 2021,2021,11,November,Fossil fuels,1556.87575,27,20404.920447,24446.796815,0.2235237225090894
Colombia,DEC2021,December 2021,2021,12,December,Hydro,4074.603396,1,58185.242884,48444.466998,0.6685337359206687
Colombia,DEC2021,December 2021,2021,12,December,Wind,3.876277,2,58.006294,9.807001,0.000635993664271
Colombia,DEC2021,December 2021,2021,12,December,Solar,30.735126,3,323.701351,194.636999,0.005042814382608
Colombia,DEC2021,December 2021,2021,12,December,Geothermal,0.0,4,0.0,0.0,0.0
Colombia,DEC2021,December 2021,2021,12,December,Other renewables,0.0,5,0.0,0.0,0.0
Colombia,DEC2021,December 2021,2021,12,December,Nuclear,0.0,6,0.0,0.0,0.0
Colombia,DEC2021,December 2021,2021,12,December,Total combustible fuels,1985.621073,7,22487.155456,28438.157497,0.3257874558683789
Colombia,DEC2021,December 2021,2021,12,December,Coal,541.412913,8,4712.713377,9086.484708,0.0888314179875537
Colombia,DEC2021,December 2021,2021,12,December,Oil,218.038505,9,2540.518687,2546.425789,0.0357743029580019
Colombia,DEC2021,December 2021,2021,12,December,Natural gas,1052.632253,10,13151.688383,14723.129533,0.1727088759950271
Colombia,DEC2021,December 2021,2021,12,December,Combustible renewables,173.537407,11,2082.235059,2082.11747,0.0284728597481627
Colombia,DEC2021,December 2021,2021,12,December,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,DEC2021,December 2021,2021,12,December,Not specified,0.0,13,0.0,0.0,0.0
Colombia,DEC2021,December 2021,2021,12,December,Net electricity production,6094.835873,14,81054.105987,77087.068494,1.0
Colombia,DEC2021,December 2021,2021,12,December,Total imports,82.155234,15,457.492574,1301.589,0.0134794825835993
Colombia,DEC2021,December 2021,2021,12,December,Total exports,0.0,16,0.0,0.0,0.0
Colombia,DEC2021,December 2021,2021,12,December,Electricity supplied,6176.991107,17,81511.598561,78388.657494,1.013479482583599
Colombia,DEC2021,December 2021,2021,12,December,Used for pumped storage,0.0,18,0.0,0.0,0.0
Colombia,DEC2021,December 2021,2021,12,December,Distribution losses,433.070845,19,5764.567225,5557.454598,0.0710553744225492
Colombia,DEC2021,December 2021,2021,12,December,Final consumption,5743.920262,20,75747.031337,72831.2029,0.94242410816105
Colombia,DEC2021,December 2021,2021,12,December,Electricity trade,-82.155234,21,-457.492574,-1301.589,-0.0134794825835993
Colombia,DEC2021,December 2021,2021,12,December,Renewables,4282.752206,22,60649.185588,50731.028468,0.7026854037157105
Colombia,DEC2021,December 2021,2021,12,December,Non-renewables,1812.083671,23,20404.920447,26356.04003,0.2973145969405828
Colombia,DEC2021,December 2021,2021,12,December,Others,218.038505,24,2540.518687,2546.425789,0.0357743029580019
Colombia,DEC2021,December 2021,2021,12,December,Other renewables aggregated,173.537407,25,2082.235059,2082.11747,0.0284728597481627
Colombia,DEC2021,December 2021,2021,12,December,Low carbon,4282.752206,26,60649.185588,50731.028468,0.7026854037157105
Colombia,DEC2021,December 2021,2021,12,December,Fossil fuels,1812.083671,27,20404.920447,26356.04003,0.2973145969405828
Colombia,JAN2022,January 2022,2022,1,January,Hydro,4697.685752,1,62762.476129,4462.488764,0.6717522322446432
Colombia,JAN2022,January 2022,2022,1,January,Wind,4.057209,2,69.609358,4.239997,0.00058016635133
Colombia,JAN2022,January 2022,2022,1,January,Solar,37.423628,3,474.417453,25.642025,0.0053514447272234
Colombia,JAN2022,January 2022,2022,1,January,Total combustible fuels,2254.01561,7,21698.459702,2096.186802,0.3223161568197997
Colombia,JAN2022,January 2022,2022,1,January,Coal,740.800485,8,3119.616609,569.627612,0.1059318153060367
Colombia,JAN2022,January 2022,2022,1,January,Oil,224.957068,9,2736.625294,213.370016,0.0321680547754548
Colombia,JAN2022,January 2022,2022,1,January,Natural gas,1106.755116,10,13664.203255,1139.661351,0.1582620164417457
Colombia,JAN2022,January 2022,2022,1,January,Combustible renewables,181.502941,11,2178.014545,173.527828,0.0259542702965623
Colombia,JAN2022,January 2022,2022,1,January,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,JAN2022,January 2022,2022,1,January,Net electricity production,6993.182198,14,85004.962644,6588.557588,1.0
Colombia,JAN2022,January 2022,2022,1,January,Total imports,10.964515,15,167.264061,3.018819,0.0015678863626827
Colombia,JAN2022,January 2022,2022,1,January,Total exports,11.834357,16,48.176162,0.0,0.0016922706523197
Colombia,JAN2022,January 2022,2022,1,January,Electricity supplied,6992.312356,17,85124.050543,6591.576407,0.999875615710363
Colombia,JAN2022,January 2022,2022,1,January,Distribution losses,378.777147,19,4690.239808,467.866806,0.0541637749847741
Colombia,JAN2022,January 2022,2022,1,January,Final consumption,6613.535209,20,80433.810734,6123.709602,0.9457118407255888
Colombia,JAN2022,January 2022,2022,1,January,Electricity trade,0.869842,21,-119.087899,-3.018819,0.0001243842896369
Colombia,JAN2022,January 2022,2022,1,January,Renewables,4920.66953,22,65484.517485,4665.898614,0.703638113619759
Colombia,JAN2022,January 2022,2022,1,January,Non-renewables,2072.512669,23,19520.445158,1922.658979,0.2963618865232374
Colombia,JAN2022,January 2022,2022,1,January,Others,224.957068,24,2736.625294,213.370016,0.0321680547754548
Colombia,JAN2022,January 2022,2022,1,January,Other renewables aggregated,181.502941,25,2178.014545,173.527828,0.0259542702965623
Colombia,JAN2022,January 2022,2022,1,January,Low carbon,4920.66953,26,65484.517485,4665.898614,0.703638113619759
Colombia,JAN2022,January 2022,2022,1,January,Fossil fuels,2072.512669,27,19520.445158,1922.658979,0.2963618865232374
Colombia,FEB2022,February 2022,2022,2,February,Hydro,4293.455374,1,62762.476129,8357.492593,0.6490033097706456
Colombia,FEB2022,February 2022,2022,2,February,Wind,4.142837,2,69.609358,9.748705,0.0006262356751446
Colombia,FEB2022,February 2022,2022,2,February,Solar,31.401022,3,474.417453,50.566037,0.004746612095142
Colombia,FEB2022,February 2022,2022,2,February,Total combustible fuels,2286.460672,7,21698.459702,4479.474644,0.3456238424590679
Colombia,FEB2022,February 2022,2022,2,February,Coal,734.995656,8,3119.616609,1426.603046,0.111102730052749
Colombia,FEB2022,February 2022,2022,2,February,Oil,225.720351,9,2736.625294,422.239996,0.0341201298536174
Colombia,FEB2022,February 2022,2022,2,February,Natural gas,1144.242107,10,13664.203255,2283.57463,0.1729648616168281
Colombia,FEB2022,February 2022,2022,2,February,Combustible renewables,181.502559,11,2178.014545,347.056977,0.0274361210870342
Colombia,FEB2022,February 2022,2022,2,February,Other combustible non-renewables,0.0,12,0.0,0.0,0.0
Colombia,FEB2022,February 2022,2022,2,February,Net electricity production,6615.459905,14,85004.962644,12897.281979,1.0
Colombia,FEB2022,February 2022,2022,2,February,Total imports,1.187094,15,167.264061,10.538333,0.0001794423996286
Colombia,FEB2022,February 2022,2022,2,February,Total exports,8.438989,16,48.176162,0.0,0.0012756466097877
Colombia,FEB2022,February 2022,2022,2,February,Electricity supplied,6608.20801,17,85124.050543,12907.820312,0.9989037957898408
Colombia,FEB2022,February 2022,2022,2,February,Distribution losses,354.638887,19,4690.239808,914.368213,0.0536075937414361
Colombia,FEB2022,February 2022,2022,2,February,Final consumption,6253.569123,20,80433.810734,11993.4521,0.9452962020484048
Colombia,FEB2022,February 2022,2022,2,February,Electricity trade,7.251895,21,-119.087899,-10.538333,0.0010962042101591
Colombia,FEB2022,February 2022,2022,2,February,Renewables,4510.501792,22,65484.517485,8764.864312,0.6818122786279665
Colombia,FEB2022,February 2022,2022,2,February,Non-renewables,2104.958114,23,19520.445158,4132.417672,0.3181877215231947
Colombia,FEB2022,February 2022,2022,2,February,Others,225.720351,24,2736.625294,422.239996,0.0341201298536174
Colombia,FEB2022,February 2022,2022,2,February,Other renewables aggregated,181.502559,25,2178.014545,347.056977,0.0274361210870342
Colombia,FEB2022,February 2022,2022,2,February,Low carbon,4510.501792,26,65484.517485,8764.864312,0.6818122786279665
Colombia,FEB2022,February 2022,2022,2,February,Fossil fuels,2104.958114,27,19520.445158,4132.417672,0.3181877215231947
Colombia,MAR2022,March 2022,2022,3,March,Hydro,5293.990685,1,62762.476129,13063.617392,0.7363435729865716
Colombia,MAR2022,March 2022,2022,3,March,Wind,5.316631,2,69.609358,15.776592,0.0007394926247005
Colombia,MAR2022,March 2022,2022,3,March,Solar,34.532819,3,474.417453,76.489497,0.004803185506126
Colombia,MAR2022,March 2022,2022,3,March,Total combustible fuels,1855.725822,7,21698.459702,6459.991338,0.2581137488826017
Colombia,MAR2022,March 2022,2022,3,March,Coal,236.755112,8,3119.616609,1915.04752,0.0329303762446865
Colombia,MAR2022,March 2022,2022,3,March,Oil,228.501729,9,2736.625294,631.383437,0.0317824094481702
Colombia,MAR2022,March 2022,2022,3,March,Natural gas,1208.967361,10,13664.203255,3392.970805,0.1681558202860507
Colombia,MAR2022,March 2022,2022,3,March,Combustible renewables,181.50162,11,2178.014545,520.58958,0.0252451429036942
Colombia,MAR2022,March 2022,2022,3,March,Net electricity production,7189.565957,14,85004.962644,19615.874819,1.0
Colombia,MAR2022,March 2022,2022,3,March,Total imports,65.971592,15,167.264061,176.743382,0.0091760187464123
Colombia,MAR2022,March 2022,2022,3,March,Total exports,0.533178,16,48.176162,0.0,7.415997060029476e-05
Colombia,MAR2022,March 2022,2022,3,March,Electricity supplied,7255.004371,17,85124.050543,19792.618201,1.009101858775812
Colombia,MAR2022,March 2022,2022,3,March,Distribution losses,394.149951,19,4690.239808,1405.312073,0.054822496011215
Colombia,MAR2022,March 2022,2022,3,March,Final consumption,6860.854421,20,80433.810734,18387.306129,0.9542793629036876
Colombia,MAR2022,March 2022,2022,3,March,Electricity trade,-65.438414,21,-119.087899,-176.743382,-0.009101858775812
Colombia,MAR2022,March 2022,2022,3,March,Renewables,5515.341755,22,65484.517485,13676.473061,0.7671313940210925
Colombia,MAR2022,March 2022,2022,3,March,Non-renewables,1674.224202,23,19520.445158,5939.401762,0.2328686059789075
Colombia,MAR2022,March 2022,2022,3,March,Others,228.501729,24,2736.625294,631.383437,0.0317824094481702
Colombia,MAR2022,March 2022,2022,3,March,Other renewables aggregated,181.50162,25,2178.014545,520.58958,0.0252451429036942
Colombia,MAR2022,March 2022,2022,3,March,Low carbon,5515.341755,26,65484.517485,13676.473061,0.7671313940210925
Colombia,MAR2022,March 2022,2022,3,March,Fossil fuels,1674.224202,27,19520.445158,5939.401762,0.2328686059789075
Colombia,APR2022,April 2022,2022,4,April,Hydro,5190.86877,1,62762.476129,17708.740902,0.7448830658533665
